id,class
14371,8
14372,5
14374,18
14375,14
14380,20
14382,13
14383,12
14384,17
14386,10
14387,9
14392,11
14393,7
14394,19
14395,12
14397,15
14398,20
14402,1
14403,17
14405,3
14406,13
14407,11
14409,20
14411,18
14412,3
14413,1
14414,1
14415,9
14416,13
14417,15
14418,9
14419,17
14420,9
14421,5
14422,10
14423,14
14424,13
14427,12
14428,1
14429,15
14432,7
14433,13
14434,11
14435,2
14437,20
14438,5
14439,10
14440,9
14441,15
14442,11
14444,3
14446,20
14448,8
14449,17
14451,2
14453,2
14455,13
14456,18
14460,15
14461,20
14464,13
14465,3
14466,15
14467,19
14470,13
14473,18
14475,14
14478,2
14479,6
14481,6
14483,8
14484,1
14485,4
14487,2
14491,19
14492,10
14493,5
14495,5
14496,7
14497,2
14498,10
14499,16
14500,2
14501,16
14502,19
14503,5
14505,9
14506,20
14507,7
14508,14
14509,12
14510,18
14514,3
14515,9
14516,6
14518,2
14519,9
14520,19
14521,10
14522,20
14523,11
14524,3
14525,10
14526,10
14527,16
14528,18
14530,2
14531,16
14533,11
14537,3
14541,9
14542,12
14544,16
14546,1
14548,16
14549,12
14550,17
14551,1
14554,3
14557,1
14558,13
14559,14
14560,16
14561,9
14565,5
14566,18
14568,18
14569,17
14570,15
14571,1
14573,12
14576,3
14577,8
14578,8
14579,14
14580,12
14581,20
14582,18
14583,11
14584,1
14587,16
14588,8
14589,3
14590,16
14591,15
14592,12
14593,7
14595,18
14596,14
14598,8
14599,5
14600,8
14601,14
14602,5
14603,4
14604,1
14605,19
14606,20
14607,17
14610,9
14611,9
14612,20
14613,11
14614,19
14617,4
14618,12
14621,12
14622,2
14623,14
14624,2
14626,8
14627,18
14628,14
14630,7
14634,9
14636,2
14637,4
14638,8
14639,20
14640,19
14641,10
14643,10
14645,4
14647,2
14648,12
14649,16
14650,9
14651,14
14653,6
14656,12
14657,20
14660,17
14661,9
14663,2
14664,20
14666,10
14668,10
14670,14
14671,14
14672,20
14674,3
14675,20
14678,5
